2025-07-27 21:56:55,838 - INFO - Epoch 10, Batch 4400: P_Loss=1.6118, V_Loss=0.0501, T_Loss=1.8624, LR=0.000010, GPU Xfer: 0.94ms, FW: 103.52ms, BW: 153.51ms, Total Batch Time: 262.08ms
2025-07-27 21:57:27,729 - INFO - Epoch 10, Batch 4500: P_Loss=1.5845, V_Loss=0.0489, T_Loss=1.8289, LR=0.000010, GPU Xfer: 0.95ms, FW: 103.54ms, BW: 153.47ms, Total Batch Time: 263.25ms
2025-07-27 21:57:59,336 - INFO - Epoch 10, Batch 4600: P_Loss=1.5650, V_Loss=0.0368, T_Loss=1.7493, LR=0.000010, GPU Xfer: 1.06ms, FW: 103.75ms, BW: 153.47ms, Total Batch Time: 262.47ms
2025-07-27 21:58:30,912 - INFO - Epoch 10, Batch 4700: P_Loss=1.4788, V_Loss=0.0497, T_Loss=1.7273, LR=0.000010, GPU Xfer: 1.02ms, FW: 103.45ms, BW: 153.43ms, Total Batch Time: 261.78ms
2025-07-27 21:59:02,485 - INFO - Epoch 10, Batch 4800: P_Loss=1.5281, V_Loss=0.0505, T_Loss=1.7806, LR=0.000010, GPU Xfer: 0.98ms, FW: 103.57ms, BW: 153.39ms, Total Batch Time: 261.97ms
2025-07-27 21:59:34,022 - INFO - Epoch 10, Batch 4900: P_Loss=1.4914, V_Loss=0.0391, T_Loss=1.6868, LR=0.000010, GPU Xfer: 0.97ms, FW: 103.72ms, BW: 153.44ms, Total Batch Time: 262.95ms
2025-07-27 22:00:05,909 - INFO - Epoch 10, Batch 5000: P_Loss=1.4757, V_Loss=0.0470, T_Loss=1.7109, LR=0.000010, GPU Xfer: 0.96ms, FW: 103.62ms, BW: 153.38ms, Total Batch Time: 261.86ms
2025-07-27 22:00:37,545 - INFO - Epoch 10, Batch 5100: P_Loss=1.5589, V_Loss=0.0475, T_Loss=1.7964, LR=0.000010, GPU Xfer: 0.95ms, FW: 103.48ms, BW: 153.46ms, Total Batch Time: 261.78ms
2025-07-27 22:01:09,222 - INFO - Epoch 10, Batch 5200: P_Loss=1.4867, V_Loss=0.0511, T_Loss=1.7423, LR=0.000010, GPU Xfer: 0.98ms, FW: 103.55ms, BW: 153.58ms, Total Batch Time: 262.47ms
2025-07-27 22:01:40,816 - INFO - Epoch 10, Batch 5300: P_Loss=1.5477, V_Loss=0.0448, T_Loss=1.7715, LR=0.000010, GPU Xfer: 1.01ms, FW: 103.64ms, BW: 153.45ms, Total Batch Time: 262.17ms
2025-07-27 22:02:12,372 - INFO - Epoch 10, Batch 5400: P_Loss=1.5565, V_Loss=0.0543, T_Loss=1.8281, LR=0.000010, GPU Xfer: 1.00ms, FW: 103.78ms, BW: 153.49ms, Total Batch Time: 262.38ms
2025-07-27 22:02:44,093 - INFO - Epoch 10, Batch 5500: P_Loss=1.4220, V_Loss=0.0446, T_Loss=1.6451, LR=0.000010, GPU Xfer: 0.97ms, FW: 103.49ms, BW: 153.40ms, Total Batch Time: 261.70ms
2025-07-27 22:03:15,632 - INFO - Epoch 10, Batch 5600: P_Loss=1.6032, V_Loss=0.0458, T_Loss=1.8324, LR=0.000010, GPU Xfer: 0.94ms, FW: 103.55ms, BW: 153.57ms, Total Batch Time: 262.16ms
2025-07-27 22:03:47,273 - INFO - Epoch 10, Batch 5700: P_Loss=1.5842, V_Loss=0.0456, T_Loss=1.8122, LR=0.000010, GPU Xfer: 0.93ms, FW: 103.53ms, BW: 153.41ms, Total Batch Time: 261.82ms
2025-07-27 22:04:18,800 - INFO - Epoch 10, Batch 5800: P_Loss=1.4659, V_Loss=0.0432, T_Loss=1.6821, LR=0.000010, GPU Xfer: 0.97ms, FW: 103.49ms, BW: 153.81ms, Total Batch Time: 262.15ms
2025-07-27 22:04:50,473 - INFO - Epoch 10, Batch 5900: P_Loss=1.5101, V_Loss=0.0471, T_Loss=1.7454, LR=0.000010, GPU Xfer: 1.00ms, FW: 103.57ms, BW: 153.55ms, Total Batch Time: 261.99ms
